Usage_ID,Report_Name,Viewer_Role,Workspace,View_Date,Views
5531,Institutional Benchmark,Student Services,Certified,2024-09-08,6
5532,Access & Equity,Student Services,Self-Service,2024-12-01,3
5533,Faculty Performance,Student Services,Self-Service,2024-03-24,3
5534,Student Success & Risk,Student Services,Certified,2024-12-29,2
5535,Access & Equity,Student Services,Self-Service,2024-06-08,5
5536,Faculty Performance,Student Services,Self-Service,2024-06-03,5
5537,Executive Enrolment Dashboard,Student Services,Self-Service,2024-04-07,8
5538,Faculty Performance,Student Services,Self-Service,2024-07-07,6
5539,Access & Equity,Student Services,Certified,2024-03-26,7
5540,Access & Equity,Planning Office,Self-Service,2024-03-02,3
5541,Executive Enrolment Dashboard,Student Services,Certified,2024-09-15,5
5542,Faculty Performance,Dean,Executive,2024-03-21,1
5543,Faculty Performance,Planning Office,Certified,2024-12-12,3
5544,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-12-24,3
5545,Faculty Performance,Executive,Certified,2024-12-31,2
5546,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-04-04,3
5547,Student Success & Risk,Student Services,Certified,2024-10-13,3
5548,Access & Equity,Planning Office,Self-Service,2024-08-08,5
5549,Student Success & Risk,Executive,Executive,2024-07-10,5
5550,Institutional Benchmark,Executive,Certified,2024-06-18,3
5551,Institutional Benchmark,Student Services,Certified,2024-02-27,4
5552,Institutional Benchmark,Student Services,Executive,2024-02-12,3
5553,Executive Enrolment Dashboard,Dean,Certified,2024-06-08,3
5554,Faculty Performance,Executive,Certified,2024-06-06,3
5555,Student Success & Risk,Student Services,Certified,2024-08-22,3
5556,Student Success & Risk,Executive,Certified,2024-12-04,6
5557,Student Success & Risk,Dean,Certified,2024-10-27,2
5558,Student Success & Risk,Faculty Analyst,Self-Service,2024-05-23,2
5559,Institutional Benchmark,Executive,Certified,2024-01-10,5
5560,Student Success & Risk,Dean,Self-Service,2024-11-25,2
5561,Faculty Performance,Dean,Certified,2024-12-13,3
5562,Institutional Benchmark,Dean,Certified,2024-09-24,3
5563,Student Success & Risk,Planning Office,Certified,2024-06-04,5
5564,Executive Enrolment Dashboard,Student Services,Executive,2024-01-18,3
5565,Access & Equity,Executive,Certified,2024-10-10,5
5566,Access & Equity,Planning Office,Certified,2024-08-18,2
5567,Access & Equity,Executive,Certified,2024-09-26,2
5568,Institutional Benchmark,Planning Office,Certified,2024-09-20,2
5569,Student Success & Risk,Student Services,Certified,2024-12-21,5
5570,Institutional Benchmark,Dean,Certified,2024-09-15,5
5571,Faculty Performance,Executive,Certified,2024-07-20,5
5572,Executive Enrolment Dashboard,Dean,Executive,2024-05-16,4
5573,Executive Enrolment Dashboard,Student Services,Certified,2024-02-16,5
5574,Access & Equity,Executive,Self-Service,2024-03-03,5
5575,Access & Equity,Faculty Analyst,Certified,2024-03-17,5
5576,Access & Equity,Faculty Analyst,Certified,2024-12-07,5
5577,Student Success & Risk,Faculty Analyst,Executive,2024-04-30,5
5578,Faculty Performance,Student Services,Self-Service,2024-01-13,1
5579,Faculty Performance,Faculty Analyst,Self-Service,2024-06-27,2
5580,Faculty Performance,Executive,Self-Service,2024-11-11,3
5581,Faculty Performance,Faculty Analyst,Executive,2024-11-26,2
5582,Access & Equity,Executive,Self-Service,2024-06-05,3
5583,Executive Enrolment Dashboard,Student Services,Certified,2024-01-16,7
5584,Access & Equity,Dean,Certified,2024-09-02,3
5585,Faculty Performance,Planning Office,Self-Service,2024-07-10,6
5586,Access & Equity,Faculty Analyst,Self-Service,2024-12-06,2
5587,Faculty Performance,Planning Office,Self-Service,2024-02-24,4
5588,Institutional Benchmark,Dean,Certified,2024-11-29,3
5589,Executive Enrolment Dashboard,Student Services,Executive,2024-11-06,6
5590,Institutional Benchmark,Student Services,Self-Service,2024-07-06,2
5591,Student Success & Risk,Dean,Self-Service,2024-06-17,6
5592,Access & Equity,Planning Office,Certified,2024-07-26,2
5593,Student Success & Risk,Faculty Analyst,Executive,2024-01-09,4
5594,Access & Equity,Executive,Self-Service,2024-01-06,5
5595,Institutional Benchmark,Student Services,Self-Service,2024-04-11,4
5596,Faculty Performance,Dean,Executive,2024-05-25,7
5597,Faculty Performance,Planning Office,Executive,2024-10-06,3
5598,Access & Equity,Faculty Analyst,Certified,2024-02-20,6
5599,Faculty Performance,Planning Office,Executive,2024-09-29,4
5600,Institutional Benchmark,Faculty Analyst,Self-Service,2024-08-15,6
5601,Faculty Performance,Executive,Certified,2024-10-03,7
5602,Institutional Benchmark,Executive,Certified,2024-03-23,3
5603,Student Success & Risk,Dean,Certified,2024-11-13,2
5604,Institutional Benchmark,Dean,Self-Service,2024-12-12,4
5605,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-04-26,4
5606,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-03-15,3
5607,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-11-05,4
5608,Access & Equity,Faculty Analyst,Self-Service,2024-06-19,2
5609,Access & Equity,Executive,Self-Service,2024-08-01,1
5610,Access & Equity,Dean,Executive,2024-07-29,3
5611,Institutional Benchmark,Dean,Self-Service,2024-05-30,6
5612,Access & Equity,Student Services,Certified,2024-08-27,3
5613,Student Success & Risk,Dean,Self-Service,2024-04-30,4
5614,Executive Enrolment Dashboard,Dean,Executive,2024-11-04,3
5615,Institutional Benchmark,Planning Office,Certified,2024-08-02,3
5616,Executive Enrolment Dashboard,Planning Office,Executive,2024-10-22,5
5617,Access & Equity,Student Services,Certified,2024-09-21,5
5618,Institutional Benchmark,Faculty Analyst,Certified,2024-05-31,3
5619,Faculty Performance,Student Services,Self-Service,2024-11-27,5
5620,Student Success & Risk,Student Services,Self-Service,2024-03-16,3
5621,Access & Equity,Executive,Self-Service,2024-08-11,4
5622,Access & Equity,Dean,Certified,2024-05-09,6
5623,Student Success & Risk,Executive,Self-Service,2024-09-07,4
5624,Student Success & Risk,Dean,Self-Service,2024-11-21,5
5625,Faculty Performance,Student Services,Certified,2024-09-16,1
5626,Access & Equity,Dean,Self-Service,2024-11-12,9
5627,Access & Equity,Faculty Analyst,Self-Service,2024-07-23,2
5628,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-05-05,3
5629,Institutional Benchmark,Student Services,Certified,2024-07-10,2
5630,Institutional Benchmark,Planning Office,Certified,2024-02-05,3
5631,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-02-10,4
5632,Institutional Benchmark,Student Services,Certified,2024-12-24,5
5633,Student Success & Risk,Executive,Certified,2024-06-14,4
5634,Institutional Benchmark,Planning Office,Certified,2024-12-03,3
5635,Institutional Benchmark,Faculty Analyst,Certified,2024-05-22,5
5636,Executive Enrolment Dashboard,Student Services,Certified,2024-10-30,1
5637,Faculty Performance,Student Services,Certified,2024-12-18,7
5638,Institutional Benchmark,Executive,Certified,2024-08-21,4
5639,Institutional Benchmark,Executive,Certified,2024-08-15,6
5640,Faculty Performance,Planning Office,Executive,2024-07-09,2
5641,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-01-25,3
5642,Faculty Performance,Student Services,Executive,2024-09-16,3
5643,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-01-18,2
5644,Student Success & Risk,Planning Office,Certified,2024-04-29,2
5645,Executive Enrolment Dashboard,Executive,Certified,2024-12-18,1
5646,Student Success & Risk,Student Services,Executive,2024-03-24,2
5647,Student Success & Risk,Dean,Self-Service,2024-07-31,2
5648,Executive Enrolment Dashboard,Executive,Certified,2024-11-24,2
5649,Access & Equity,Student Services,Certified,2024-03-05,4
5650,Executive Enrolment Dashboard,Planning Office,Certified,2024-01-27,3
5651,Institutional Benchmark,Planning Office,Self-Service,2024-07-25,4
5652,Institutional Benchmark,Faculty Analyst,Executive,2024-03-28,6
5653,Access & Equity,Dean,Certified,2024-08-23,3
5654,Student Success & Risk,Executive,Certified,2024-02-19,3
5655,Access & Equity,Faculty Analyst,Certified,2024-07-01,4
5656,Institutional Benchmark,Faculty Analyst,Executive,2024-12-30,6
5657,Access & Equity,Dean,Self-Service,2024-08-20,4
5658,Executive Enrolment Dashboard,Executive,Executive,2024-07-04,4
5659,Access & Equity,Executive,Certified,2024-03-29,3
5660,Student Success & Risk,Planning Office,Self-Service,2024-03-26,2
5661,Executive Enrolment Dashboard,Executive,Certified,2024-04-13,3
5662,Faculty Performance,Faculty Analyst,Executive,2024-04-19,2
5663,Institutional Benchmark,Planning Office,Certified,2024-04-29,3
5664,Institutional Benchmark,Executive,Self-Service,2024-03-28,4
5665,Access & Equity,Dean,Certified,2024-02-25,3
5666,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-06-03,6
5667,Faculty Performance,Student Services,Certified,2024-03-30,4
5668,Executive Enrolment Dashboard,Dean,Certified,2024-10-20,6
5669,Institutional Benchmark,Dean,Certified,2024-12-26,3
5670,Executive Enrolment Dashboard,Executive,Self-Service,2024-07-14,2
5671,Faculty Performance,Planning Office,Certified,2024-01-23,4
5672,Access & Equity,Planning Office,Certified,2024-03-23,3
5673,Student Success & Risk,Faculty Analyst,Certified,2024-07-02,3
5674,Executive Enrolment Dashboard,Executive,Certified,2024-07-25,3
5675,Student Success & Risk,Planning Office,Certified,2024-08-10,4
5676,Institutional Benchmark,Student Services,Certified,2024-03-28,9
5677,Access & Equity,Executive,Certified,2024-02-22,8
5678,Access & Equity,Executive,Certified,2024-07-20,1
5679,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-07-18,4
5680,Access & Equity,Dean,Certified,2024-07-13,9
5681,Executive Enrolment Dashboard,Executive,Self-Service,2024-01-04,4
5682,Executive Enrolment Dashboard,Dean,Certified,2024-12-26,6
5683,Student Success & Risk,Faculty Analyst,Executive,2024-01-21,5
5684,Access & Equity,Faculty Analyst,Certified,2024-11-05,3
5685,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-08-31,5
5686,Student Success & Risk,Faculty Analyst,Certified,2024-05-05,4
5687,Faculty Performance,Planning Office,Certified,2024-12-30,4
5688,Student Success & Risk,Planning Office,Certified,2024-07-19,4
5689,Student Success & Risk,Dean,Certified,2024-02-21,5
5690,Executive Enrolment Dashboard,Dean,Certified,2024-08-30,2
5691,Institutional Benchmark,Faculty Analyst,Certified,2024-07-29,4
5692,Institutional Benchmark,Dean,Executive,2024-05-24,1
5693,Institutional Benchmark,Executive,Certified,2024-02-13,4
5694,Student Success & Risk,Student Services,Certified,2024-04-16,6
5695,Executive Enrolment Dashboard,Executive,Self-Service,2024-05-31,2
5696,Access & Equity,Executive,Self-Service,2024-04-22,2
5697,Student Success & Risk,Planning Office,Certified,2024-08-10,3
5698,Student Success & Risk,Student Services,Self-Service,2024-06-03,1
5699,Executive Enrolment Dashboard,Planning Office,Certified,2024-06-22,4
5700,Faculty Performance,Dean,Certified,2024-12-12,3
5701,Student Success & Risk,Dean,Certified,2024-12-12,5
5702,Faculty Performance,Student Services,Certified,2024-06-11,5
5703,Faculty Performance,Faculty Analyst,Certified,2024-07-03,3
5704,Institutional Benchmark,Dean,Certified,2024-10-11,4
5705,Executive Enrolment Dashboard,Executive,Certified,2024-11-08,3
5706,Faculty Performance,Student Services,Self-Service,2024-07-16,3
5707,Executive Enrolment Dashboard,Student Services,Self-Service,2024-02-24,4
5708,Institutional Benchmark,Dean,Self-Service,2024-03-11,4
5709,Executive Enrolment Dashboard,Dean,Self-Service,2024-07-16,6
5710,Student Success & Risk,Planning Office,Executive,2024-02-22,3
5711,Faculty Performance,Planning Office,Executive,2024-01-14,4
5712,Executive Enrolment Dashboard,Executive,Executive,2024-01-21,1
5713,Access & Equity,Student Services,Certified,2024-12-25,3
5714,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-01-14,2
5715,Faculty Performance,Faculty Analyst,Certified,2024-11-04,3
5716,Institutional Benchmark,Student Services,Certified,2024-04-24,3
5717,Institutional Benchmark,Executive,Certified,2024-12-17,3
5718,Faculty Performance,Planning Office,Certified,2024-08-05,4
5719,Student Success & Risk,Planning Office,Executive,2024-07-13,4
5720,Student Success & Risk,Planning Office,Certified,2024-07-25,3
5721,Institutional Benchmark,Faculty Analyst,Certified,2024-12-06,4
5722,Institutional Benchmark,Faculty Analyst,Certified,2024-12-15,3
5723,Faculty Performance,Executive,Self-Service,2024-04-20,4
5724,Student Success & Risk,Faculty Analyst,Certified,2024-06-15,6
5725,Institutional Benchmark,Dean,Certified,2024-04-10,3
5726,Student Success & Risk,Faculty Analyst,Executive,2024-06-17,2
5727,Institutional Benchmark,Planning Office,Self-Service,2024-06-04,2
5728,Executive Enrolment Dashboard,Executive,Self-Service,2024-09-14,1
5729,Access & Equity,Student Services,Executive,2024-10-04,6
5730,Executive Enrolment Dashboard,Student Services,Certified,2024-08-23,3
5731,Institutional Benchmark,Executive,Self-Service,2024-05-07,3
5732,Access & Equity,Dean,Certified,2024-12-17,3
5733,Access & Equity,Student Services,Self-Service,2024-05-02,5
5734,Institutional Benchmark,Planning Office,Certified,2024-07-07,6
5735,Institutional Benchmark,Student Services,Certified,2024-12-01,5
5736,Student Success & Risk,Student Services,Certified,2024-10-18,5
5737,Institutional Benchmark,Planning Office,Certified,2024-12-02,4
5738,Faculty Performance,Faculty Analyst,Certified,2024-10-31,7
5739,Institutional Benchmark,Dean,Certified,2024-09-15,2
5740,Faculty Performance,Planning Office,Self-Service,2024-10-05,3
5741,Institutional Benchmark,Planning Office,Certified,2024-12-22,2
5742,Student Success & Risk,Executive,Certified,2024-08-18,5
5743,Faculty Performance,Dean,Self-Service,2024-06-04,4
5744,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-04-18,4
5745,Faculty Performance,Planning Office,Certified,2024-12-26,3
5746,Student Success & Risk,Faculty Analyst,Certified,2024-11-23,1
5747,Faculty Performance,Planning Office,Self-Service,2024-02-02,6
5748,Institutional Benchmark,Planning Office,Certified,2024-05-05,6
5749,Institutional Benchmark,Executive,Certified,2024-03-08,7
5750,Student Success & Risk,Student Services,Certified,2024-09-01,6
5751,Access & Equity,Dean,Executive,2024-11-22,5
5752,Institutional Benchmark,Executive,Certified,2024-09-23,2
5753,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-05-15,6
5754,Student Success & Risk,Planning Office,Executive,2024-10-02,4
5755,Faculty Performance,Planning Office,Certified,2024-03-02,5
5756,Faculty Performance,Dean,Certified,2024-06-19,3
5757,Executive Enrolment Dashboard,Executive,Certified,2024-04-12,2
5758,Institutional Benchmark,Executive,Executive,2024-04-01,4
5759,Student Success & Risk,Faculty Analyst,Self-Service,2024-03-15,2
5760,Executive Enrolment Dashboard,Executive,Self-Service,2024-04-23,8
5761,Institutional Benchmark,Executive,Certified,2024-04-30,3
5762,Student Success & Risk,Student Services,Certified,2024-08-01,6
5763,Faculty Performance,Dean,Certified,2024-07-16,3
5764,Student Success & Risk,Executive,Certified,2024-09-19,6
5765,Access & Equity,Faculty Analyst,Self-Service,2024-05-17,4
5766,Student Success & Risk,Planning Office,Self-Service,2024-06-16,3
5767,Access & Equity,Executive,Self-Service,2024-01-04,7
5768,Student Success & Risk,Executive,Certified,2024-07-19,6
5769,Access & Equity,Planning Office,Self-Service,2024-04-11,7
5770,Faculty Performance,Student Services,Self-Service,2024-01-19,3
5771,Institutional Benchmark,Dean,Certified,2024-12-31,4
5772,Access & Equity,Student Services,Self-Service,2024-01-22,4
5773,Access & Equity,Faculty Analyst,Certified,2024-12-24,5
5774,Faculty Performance,Executive,Self-Service,2024-05-08,3
5775,Access & Equity,Student Services,Executive,2024-05-28,6
5776,Executive Enrolment Dashboard,Dean,Certified,2024-08-25,5
5777,Faculty Performance,Faculty Analyst,Certified,2024-01-07,5
5778,Executive Enrolment Dashboard,Student Services,Certified,2024-11-28,3
5779,Faculty Performance,Executive,Self-Service,2024-01-23,2
5780,Access & Equity,Dean,Self-Service,2024-03-30,3
5781,Executive Enrolment Dashboard,Executive,Certified,2024-01-18,4
5782,Access & Equity,Executive,Self-Service,2024-03-11,8
5783,Faculty Performance,Faculty Analyst,Self-Service,2024-03-06,7
5784,Access & Equity,Dean,Executive,2024-02-22,6
5785,Executive Enrolment Dashboard,Planning Office,Certified,2024-07-10,3
5786,Executive Enrolment Dashboard,Executive,Certified,2024-05-21,3
5787,Access & Equity,Dean,Executive,2024-01-25,4
5788,Student Success & Risk,Executive,Certified,2024-09-06,3
5789,Faculty Performance,Student Services,Self-Service,2024-02-02,2
5790,Faculty Performance,Student Services,Self-Service,2024-06-24,3
5791,Access & Equity,Dean,Certified,2024-02-08,3
5792,Student Success & Risk,Faculty Analyst,Certified,2024-07-30,4
