DQ_Run_ID,Table_Name,Rule_Name,Severity,Issue_Count,Load_Timestamp
1597,fact_enrolment_hea,Referential Integrity,Medium,2,2024-10-10
1598,dim_institution,Referential Integrity,Low,2,2024-10-28
1599,dim_time,Referential Integrity,Low,6,2024-02-24
1600,fact_student_term,Referential Integrity,Medium,12,2024-12-04
1601,dim_time,Invalid Domain,Medium,7,2024-04-28
1602,fact_enrolment_hea,Outlier Detection,Medium,1,2024-01-02
1603,fact_enrolment_hea,Referential Integrity,Low,8,2024-08-11
1604,dim_institution,Missing Values,Medium,4,2024-08-23
1605,dim_time,Referential Integrity,Low,3,2024-07-21
1606,fact_student_term,Outlier Detection,Low,10,2024-05-23
1607,fact_student_term,Referential Integrity,Low,2,2024-01-11
1608,dim_student_profile,Invalid Domain,Medium,7,2024-09-15
1609,fact_student_term,Duplicate Keys,High,3,2024-10-24
1610,dim_institution,Duplicate Keys,Low,5,2024-06-05
1611,dim_institution,Outlier Detection,Medium,5,2024-07-15
1612,fact_student_term,Duplicate Keys,Low,9,2024-04-01
1613,fact_student_term,Duplicate Keys,Low,2,2024-11-28
1614,dim_student_profile,Missing Values,Low,7,2024-06-01
1615,fact_student_term,Outlier Detection,Low,5,2024-05-13
1616,dim_student_profile,Outlier Detection,Low,6,2024-04-25
1617,dim_student_profile,Duplicate Keys,Low,4,2024-03-07
1618,fact_student_term,Duplicate Keys,Medium,5,2024-05-29
1619,fact_enrolment_hea,Duplicate Keys,Medium,6,2024-09-12
1620,fact_enrolment_hea,Invalid Domain,Low,10,2024-02-10
1621,dim_student_profile,Referential Integrity,Low,7,2024-06-29
1622,fact_student_term,Invalid Domain,Low,2,2024-07-06
1623,fact_enrolment_hea,Outlier Detection,Low,7,2024-02-08
1624,fact_student_term,Missing Values,Low,5,2024-11-06
1625,fact_student_term,Referential Integrity,Low,9,2024-11-22
1626,fact_student_term,Missing Values,High,4,2024-08-04
1627,dim_time,Outlier Detection,Medium,7,2024-05-09
1628,fact_student_term,Outlier Detection,Low,3,2024-09-20
1629,dim_time,Missing Values,Low,7,2024-04-23
1630,dim_student_profile,Missing Values,Low,6,2024-03-03
1631,fact_enrolment_hea,Missing Values,Medium,3,2024-04-06
1632,fact_enrolment_hea,Outlier Detection,Low,5,2024-11-25
1633,fact_enrolment_hea,Duplicate Keys,Low,4,2024-01-18
1634,fact_enrolment_hea,Missing Values,Medium,7,2024-07-23
1635,fact_enrolment_hea,Referential Integrity,Low,6,2024-07-31
1636,fact_enrolment_hea,Outlier Detection,Low,3,2024-04-06
1637,fact_enrolment_hea,Invalid Domain,Low,3,2024-10-05
1638,dim_student_profile,Invalid Domain,Low,2,2024-08-23
1639,fact_student_term,Referential Integrity,Low,6,2024-06-16
1640,dim_institution,Duplicate Keys,Low,5,2024-02-29
1641,dim_time,Missing Values,Low,6,2024-03-25
1642,dim_institution,Outlier Detection,Low,5,2024-09-17
1643,dim_institution,Missing Values,Medium,6,2024-12-20
1644,fact_student_term,Outlier Detection,Low,3,2024-06-14
1645,fact_student_term,Invalid Domain,Low,5,2024-08-15
1646,fact_student_term,Missing Values,Medium,8,2024-02-29
1647,fact_enrolment_hea,Referential Integrity,Medium,6,2024-06-12
1648,dim_student_profile,Duplicate Keys,Medium,4,2024-08-17
1649,fact_enrolment_hea,Referential Integrity,Low,4,2024-03-22
1650,dim_student_profile,Duplicate Keys,Low,2,2024-06-05
1651,dim_student_profile,Missing Values,Medium,6,2024-07-09
1652,dim_institution,Missing Values,Medium,10,2024-12-27
1653,dim_institution,Duplicate Keys,Low,5,2024-08-31
1654,dim_student_profile,Invalid Domain,High,3,2024-08-29
1655,dim_student_profile,Outlier Detection,Low,7,2024-08-09
1656,fact_enrolment_hea,Referential Integrity,High,6,2024-06-16
1657,fact_enrolment_hea,Referential Integrity,High,5,2024-04-30
1658,dim_institution,Referential Integrity,Medium,6,2024-01-02
1659,fact_student_term,Missing Values,High,1,2024-04-27
1660,dim_student_profile,Referential Integrity,Medium,5,2024-05-15
1661,fact_enrolment_hea,Outlier Detection,Low,4,2024-11-25
1662,dim_institution,Outlier Detection,Low,9,2024-05-06
1663,fact_enrolment_hea,Duplicate Keys,Low,9,2024-08-28
1664,dim_student_profile,Missing Values,Low,6,2024-04-17
1665,dim_student_profile,Outlier Detection,Medium,9,2024-10-25
1666,dim_time,Invalid Domain,Low,7,2024-04-21
1667,fact_student_term,Missing Values,Low,2,2024-06-11
1668,dim_time,Missing Values,Medium,3,2024-10-01
1669,dim_institution,Outlier Detection,High,4,2024-01-19
1670,fact_enrolment_hea,Invalid Domain,Low,5,2024-08-20
1671,dim_institution,Duplicate Keys,Low,8,2024-01-20
1672,dim_student_profile,Outlier Detection,Low,4,2024-08-28
1673,dim_time,Invalid Domain,Medium,4,2024-09-16
1674,dim_time,Missing Values,Low,4,2024-02-18
1675,dim_time,Invalid Domain,Medium,3,2024-06-02
1676,dim_institution,Missing Values,Low,2,2024-01-03
1677,dim_student_profile,Outlier Detection,Low,5,2024-11-03
1678,fact_enrolment_hea,Outlier Detection,High,9,2024-10-18
1679,fact_enrolment_hea,Referential Integrity,Low,6,2024-06-17
1680,dim_institution,Referential Integrity,Low,3,2024-07-16
1681,dim_time,Referential Integrity,Low,4,2024-06-27
1682,fact_student_term,Outlier Detection,Low,3,2024-04-12
1683,dim_institution,Duplicate Keys,Low,4,2024-08-06
1684,dim_institution,Outlier Detection,Low,3,2024-01-16
1685,dim_student_profile,Invalid Domain,Low,5,2024-02-16
1686,fact_enrolment_hea,Outlier Detection,Low,6,2024-12-01
1687,dim_institution,Outlier Detection,Medium,8,2024-02-15
1688,dim_institution,Missing Values,Medium,2,2024-04-09
1689,dim_time,Missing Values,Low,6,2024-07-01
1690,dim_time,Missing Values,Medium,4,2024-12-19
1691,fact_student_term,Outlier Detection,Low,5,2024-08-03
1692,dim_student_profile,Duplicate Keys,Low,5,2024-05-13
1693,fact_student_term,Invalid Domain,Low,7,2024-12-05
1694,dim_time,Invalid Domain,Low,7,2024-11-12
1695,fact_enrolment_hea,Duplicate Keys,Low,6,2024-01-09
1696,dim_time,Duplicate Keys,Low,5,2024-07-31
1697,dim_student_profile,Invalid Domain,Medium,2,2024-05-18
1698,dim_time,Referential Integrity,High,0,2024-08-09
1699,dim_student_profile,Missing Values,Low,4,2024-11-16
1700,dim_student_profile,Missing Values,Medium,4,2024-03-31
1701,dim_student_profile,Invalid Domain,Medium,2,2024-11-10
1702,dim_student_profile,Duplicate Keys,Medium,5,2024-04-21
1703,dim_student_profile,Referential Integrity,Low,8,2024-04-22
1704,fact_enrolment_hea,Invalid Domain,Low,5,2024-07-16
1705,fact_student_term,Missing Values,Low,7,2024-09-19
1706,dim_institution,Outlier Detection,Low,7,2024-11-12
1707,fact_student_term,Duplicate Keys,Medium,6,2024-11-08
1708,dim_student_profile,Outlier Detection,Low,6,2024-12-07
1709,fact_enrolment_hea,Invalid Domain,Low,5,2024-06-10
1710,dim_time,Missing Values,Medium,5,2024-03-24
1711,fact_enrolment_hea,Referential Integrity,Medium,4,2024-02-14
1712,dim_student_profile,Outlier Detection,Low,10,2024-02-14
1713,fact_enrolment_hea,Referential Integrity,Medium,2,2024-09-27
1714,fact_enrolment_hea,Missing Values,Low,8,2024-07-28
1715,dim_student_profile,Outlier Detection,Low,2,2024-06-22
1716,fact_enrolment_hea,Referential Integrity,Low,4,2024-09-03
1717,dim_institution,Referential Integrity,Medium,7,2024-06-22
1718,dim_institution,Outlier Detection,High,3,2024-02-05
1719,fact_enrolment_hea,Missing Values,Low,6,2024-10-28
1720,dim_time,Referential Integrity,Low,10,2024-10-24
1721,dim_student_profile,Invalid Domain,Low,5,2024-06-06
1722,dim_institution,Outlier Detection,Low,4,2024-05-18
1723,dim_time,Duplicate Keys,Low,4,2024-02-02
1724,fact_enrolment_hea,Duplicate Keys,Low,7,2024-09-07
1725,dim_time,Missing Values,Medium,4,2024-12-31
1726,fact_student_term,Invalid Domain,Medium,1,2024-11-21
1727,dim_institution,Referential Integrity,Low,4,2024-06-19
1728,fact_enrolment_hea,Duplicate Keys,Low,2,2024-04-19
1729,dim_student_profile,Missing Values,Low,12,2024-06-15
1730,fact_enrolment_hea,Invalid Domain,Low,4,2024-05-04
1731,dim_student_profile,Invalid Domain,Medium,7,2024-08-01
1732,fact_enrolment_hea,Missing Values,High,8,2024-10-21
1733,dim_time,Missing Values,Low,6,2024-06-29
1734,dim_time,Referential Integrity,Low,8,2024-03-23
1735,dim_time,Missing Values,Medium,4,2024-12-27
1736,fact_student_term,Referential Integrity,Low,1,2024-11-14
1737,dim_student_profile,Referential Integrity,Medium,3,2024-01-25
1738,dim_time,Outlier Detection,Low,4,2024-09-02
1739,fact_student_term,Invalid Domain,Medium,4,2024-02-10
1740,dim_student_profile,Invalid Domain,Low,5,2024-02-28
1741,fact_enrolment_hea,Invalid Domain,Medium,6,2024-06-25
1742,fact_student_term,Outlier Detection,Medium,7,2024-01-30
1743,dim_institution,Referential Integrity,Low,7,2024-02-14
1744,fact_student_term,Referential Integrity,Medium,2,2024-11-04
1745,fact_student_term,Missing Values,Medium,6,2024-06-02
1746,dim_student_profile,Outlier Detection,Low,6,2024-02-09
1747,fact_enrolment_hea,Missing Values,Low,4,2024-05-19
1748,dim_institution,Outlier Detection,Low,6,2024-09-13
1749,dim_time,Missing Values,Low,8,2024-03-10
1750,dim_time,Duplicate Keys,Low,6,2024-05-15
1751,fact_student_term,Invalid Domain,Medium,2,2024-08-23
1752,dim_student_profile,Invalid Domain,Low,3,2024-04-21
1753,dim_student_profile,Referential Integrity,High,9,2024-02-02
1754,dim_time,Duplicate Keys,Low,6,2024-07-14
1755,dim_institution,Invalid Domain,Low,8,2024-06-26
1756,fact_enrolment_hea,Referential Integrity,Low,3,2024-12-25
1757,dim_institution,Duplicate Keys,Low,5,2024-05-13
1758,fact_enrolment_hea,Invalid Domain,Low,9,2024-07-09
1759,dim_time,Missing Values,Low,5,2024-11-30
1760,fact_enrolment_hea,Outlier Detection,Low,2,2024-01-06
1761,dim_student_profile,Duplicate Keys,Medium,7,2024-10-19
1762,fact_student_term,Referential Integrity,Medium,2,2024-06-27
1763,fact_student_term,Duplicate Keys,Low,2,2024-10-09
1764,dim_time,Referential Integrity,Medium,6,2024-04-15
1765,dim_student_profile,Duplicate Keys,Medium,5,2024-09-02
1766,dim_institution,Referential Integrity,Low,7,2024-11-20
1767,dim_student_profile,Invalid Domain,High,6,2024-08-18
1768,fact_student_term,Missing Values,Medium,5,2024-08-02
1769,fact_student_term,Invalid Domain,Low,7,2024-09-29
1770,dim_student_profile,Missing Values,Low,5,2024-04-14
1771,dim_student_profile,Invalid Domain,Low,5,2024-01-23
1772,fact_student_term,Invalid Domain,Low,9,2024-10-21
1773,dim_institution,Duplicate Keys,Medium,7,2024-06-09
1774,dim_time,Outlier Detection,Low,3,2024-07-12
1775,dim_time,Referential Integrity,Medium,7,2024-09-22
1776,dim_student_profile,Referential Integrity,Medium,6,2024-03-23
1777,dim_time,Referential Integrity,Medium,7,2024-06-16
1778,fact_student_term,Missing Values,Medium,3,2024-11-24
1779,fact_student_term,Referential Integrity,Low,4,2024-05-22
1780,dim_student_profile,Referential Integrity,Low,7,2024-02-12
1781,dim_student_profile,Duplicate Keys,Medium,8,2024-12-09
1782,dim_student_profile,Invalid Domain,Low,5,2024-01-12
1783,dim_institution,Referential Integrity,Low,5,2024-01-22
1784,dim_time,Outlier Detection,High,5,2024-01-18
1785,dim_student_profile,Referential Integrity,Medium,4,2024-03-02
1786,fact_enrolment_hea,Missing Values,Low,5,2024-07-07
1787,fact_enrolment_hea,Missing Values,Medium,5,2024-03-19
1788,fact_student_term,Missing Values,Medium,3,2024-06-15
1789,dim_time,Referential Integrity,Low,3,2024-05-29
1790,dim_student_profile,Duplicate Keys,Low,3,2024-08-10
1791,fact_enrolment_hea,Outlier Detection,High,3,2024-04-14
1792,dim_time,Referential Integrity,Low,6,2024-09-10
1793,fact_student_term,Duplicate Keys,Low,6,2024-01-07
1794,dim_institution,Duplicate Keys,Low,6,2024-06-11
1795,dim_time,Referential Integrity,Medium,5,2024-10-16
1796,dim_time,Referential Integrity,Low,3,2024-07-13
1797,dim_institution,Duplicate Keys,Low,6,2024-11-14
1798,dim_time,Duplicate Keys,Low,6,2024-05-09
1799,fact_student_term,Duplicate Keys,High,5,2024-04-18
1800,fact_student_term,Referential Integrity,Low,4,2024-08-06
1801,dim_institution,Duplicate Keys,Medium,5,2024-11-14
1802,dim_student_profile,Missing Values,High,6,2024-05-09
1803,fact_enrolment_hea,Referential Integrity,Low,4,2024-08-31
1804,dim_student_profile,Missing Values,High,4,2024-11-02
1805,dim_time,Invalid Domain,High,4,2024-10-23
1806,fact_enrolment_hea,Referential Integrity,High,6,2024-03-25
1807,dim_institution,Invalid Domain,Low,4,2024-09-11
1808,dim_institution,Duplicate Keys,Medium,3,2024-11-22
1809,fact_enrolment_hea,Duplicate Keys,Medium,4,2024-08-24
1810,fact_student_term,Outlier Detection,High,6,2024-01-01
1811,fact_enrolment_hea,Duplicate Keys,Low,4,2024-09-21
1812,dim_time,Invalid Domain,Medium,3,2024-07-12
1813,fact_student_term,Duplicate Keys,Low,6,2024-12-29
1814,dim_institution,Referential Integrity,Low,6,2024-12-22
1815,fact_enrolment_hea,Duplicate Keys,Low,3,2024-05-01
1816,dim_student_profile,Outlier Detection,Medium,3,2024-12-29
1817,dim_student_profile,Duplicate Keys,Low,2,2024-01-04
1818,dim_time,Invalid Domain,Low,3,2024-05-28
1819,dim_student_profile,Invalid Domain,High,5,2024-03-01
1820,fact_enrolment_hea,Duplicate Keys,Low,7,2024-10-08
1821,fact_enrolment_hea,Invalid Domain,Medium,3,2024-04-26
1822,dim_student_profile,Invalid Domain,Low,3,2024-06-20
1823,fact_enrolment_hea,Outlier Detection,Low,6,2024-11-29
1824,dim_time,Referential Integrity,Medium,7,2024-08-25
1825,fact_student_term,Outlier Detection,High,3,2024-05-17
1826,dim_time,Missing Values,Low,6,2024-08-05
1827,dim_time,Outlier Detection,Medium,8,2024-03-22
1828,fact_enrolment_hea,Duplicate Keys,Low,3,2024-08-06
1829,fact_student_term,Referential Integrity,Low,3,2024-12-02
1830,fact_enrolment_hea,Duplicate Keys,Low,5,2024-07-20
1831,dim_institution,Missing Values,Low,5,2024-03-15
1832,fact_enrolment_hea,Referential Integrity,Low,7,2024-02-16
1833,fact_enrolment_hea,Invalid Domain,Low,9,2024-12-09
1834,fact_enrolment_hea,Outlier Detection,Low,4,2024-12-04
1835,fact_student_term,Duplicate Keys,Low,6,2024-08-23
1836,fact_enrolment_hea,Missing Values,Low,6,2024-05-30
1837,fact_student_term,Invalid Domain,Medium,5,2024-05-02
1838,dim_student_profile,Outlier Detection,High,6,2024-09-02
1839,dim_institution,Invalid Domain,Medium,10,2024-09-10
1840,fact_student_term,Outlier Detection,Low,4,2024-02-23
1841,dim_student_profile,Referential Integrity,High,3,2024-07-05
1842,fact_student_term,Invalid Domain,Medium,8,2024-10-07
1843,fact_student_term,Invalid Domain,Low,6,2024-03-07
1844,dim_institution,Invalid Domain,Low,7,2024-05-20
1845,dim_time,Referential Integrity,Medium,5,2024-01-21
1846,dim_time,Missing Values,Medium,6,2024-01-22
1847,fact_student_term,Outlier Detection,Medium,2,2024-06-23
1848,fact_enrolment_hea,Invalid Domain,Medium,4,2024-07-09
1849,dim_student_profile,Referential Integrity,Medium,4,2024-10-11
1850,fact_enrolment_hea,Missing Values,High,5,2024-10-31
1851,fact_enrolment_hea,Outlier Detection,Low,6,2024-12-28
1852,fact_student_term,Referential Integrity,Low,6,2024-10-07
1853,fact_student_term,Outlier Detection,Medium,3,2024-11-27
1854,fact_student_term,Invalid Domain,Low,6,2024-10-31
1855,fact_student_term,Missing Values,Medium,3,2024-09-17
1856,dim_time,Referential Integrity,High,7,2024-06-05
1857,fact_student_term,Missing Values,Medium,3,2024-09-17
1858,dim_time,Invalid Domain,Medium,6,2024-02-08
1859,dim_time,Missing Values,Low,9,2024-12-02
1860,fact_student_term,Missing Values,Low,3,2024-01-30
1861,dim_institution,Duplicate Keys,Low,5,2024-09-14
1862,dim_student_profile,Missing Values,Medium,7,2024-09-27
1863,fact_enrolment_hea,Outlier Detection,Medium,2,2024-02-20
1864,dim_time,Referential Integrity,Medium,4,2024-10-05
1865,dim_student_profile,Duplicate Keys,Low,4,2024-08-21
1866,dim_institution,Referential Integrity,Low,12,2024-01-26
1867,fact_enrolment_hea,Referential Integrity,Medium,3,2024-01-11
1868,fact_enrolment_hea,Invalid Domain,Low,4,2024-01-24
1869,dim_time,Invalid Domain,Low,7,2024-08-03
1870,fact_student_term,Duplicate Keys,Medium,6,2024-11-22
1871,dim_institution,Invalid Domain,Medium,9,2024-05-17
1872,dim_time,Invalid Domain,Low,6,2024-08-12
1873,dim_institution,Invalid Domain,High,3,2024-12-18
1874,fact_student_term,Referential Integrity,Low,3,2024-04-19
1875,fact_student_term,Duplicate Keys,High,1,2024-11-23
1876,dim_time,Referential Integrity,Low,4,2024-07-24
1877,fact_student_term,Outlier Detection,Low,4,2024-03-11
1878,dim_student_profile,Referential Integrity,High,2,2024-07-28
1879,fact_enrolment_hea,Outlier Detection,Low,2,2024-07-03
1880,dim_time,Missing Values,Medium,8,2024-03-30
1881,dim_institution,Missing Values,Medium,8,2024-09-03
1882,dim_student_profile,Outlier Detection,High,6,2024-08-20
1883,dim_time,Outlier Detection,High,7,2024-02-02
1884,fact_student_term,Referential Integrity,Low,1,2024-05-26
1885,fact_student_term,Outlier Detection,Medium,6,2024-06-18
1886,fact_student_term,Duplicate Keys,Low,5,2024-08-01
1887,fact_student_term,Missing Values,Low,7,2024-11-09
1888,dim_institution,Missing Values,Medium,11,2024-08-15
1889,dim_student_profile,Outlier Detection,Low,1,2024-05-25
1890,fact_enrolment_hea,Invalid Domain,Medium,5,2024-05-25
1891,dim_institution,Invalid Domain,Low,5,2024-01-22
1892,dim_institution,Outlier Detection,Medium,5,2024-03-29
1893,fact_enrolment_hea,Duplicate Keys,High,3,2024-06-28
1894,fact_enrolment_hea,Invalid Domain,Low,4,2024-10-26
1895,fact_student_term,Outlier Detection,Medium,6,2024-09-21
1896,dim_institution,Duplicate Keys,High,7,2024-02-19
1897,dim_time,Duplicate Keys,Low,7,2024-08-17
1898,fact_enrolment_hea,Referential Integrity,Low,2,2024-03-01
1899,fact_enrolment_hea,Duplicate Keys,Medium,5,2024-01-19
1900,dim_student_profile,Invalid Domain,Low,8,2024-11-03
1901,dim_time,Invalid Domain,Low,6,2024-11-06
1902,dim_time,Outlier Detection,Medium,8,2024-01-25
1903,fact_enrolment_hea,Outlier Detection,Low,4,2024-07-25
1904,fact_student_term,Duplicate Keys,High,4,2024-11-20
1905,dim_student_profile,Missing Values,Medium,3,2024-03-15
1906,dim_time,Referential Integrity,Medium,2,2024-05-20
1907,fact_enrolment_hea,Missing Values,Low,4,2024-11-23
1908,dim_time,Duplicate Keys,Low,5,2024-10-07
1909,dim_student_profile,Duplicate Keys,Low,5,2024-03-31
1910,dim_student_profile,Missing Values,High,3,2024-03-15
1911,dim_institution,Referential Integrity,Low,4,2024-03-04
1912,fact_enrolment_hea,Missing Values,Low,3,2024-03-22
1913,dim_student_profile,Outlier Detection,Low,9,2024-09-06
1914,dim_institution,Invalid Domain,Low,2,2024-05-17
1915,dim_institution,Outlier Detection,Low,7,2024-04-06
1916,dim_time,Invalid Domain,Medium,5,2024-04-09
1917,dim_time,Duplicate Keys,Low,6,2024-09-29
1918,dim_institution,Referential Integrity,Low,5,2024-08-28
1919,dim_time,Missing Values,Low,11,2024-01-05
1920,dim_student_profile,Referential Integrity,Medium,3,2024-08-02
1921,fact_student_term,Missing Values,Medium,3,2024-03-07
1922,dim_student_profile,Outlier Detection,Low,5,2024-12-22
1923,dim_institution,Outlier Detection,Medium,5,2024-06-03
1924,dim_institution,Missing Values,Low,3,2024-01-29
1925,dim_student_profile,Referential Integrity,High,6,2024-10-31
1926,dim_time,Missing Values,Low,5,2024-01-09
1927,dim_time,Duplicate Keys,Medium,6,2024-07-18
1928,dim_institution,Outlier Detection,High,2,2024-11-29
1929,fact_enrolment_hea,Duplicate Keys,Medium,5,2024-08-17
1930,dim_time,Outlier Detection,Low,6,2024-11-11
1931,dim_student_profile,Outlier Detection,Low,2,2024-11-03
1932,dim_time,Invalid Domain,Medium,8,2024-11-26
1933,dim_student_profile,Duplicate Keys,Low,5,2024-09-23
1934,dim_institution,Duplicate Keys,Medium,5,2024-12-25
